CKV_K8S_37	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_38	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_38	/admin/deployment.yaml	Deployment.default.synesis-admin
CKV_K8S_38	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_38	/edge/cloudflared/deployment.yaml	Deployment.default.cloudflared
CKV_K8S_38	/model-serving/deployment-vllm-coder.yaml	Deployment.synesis-models.synesis-coder
CKV_K8S_38	/model-serving/deployment-vllm-critic.yaml	Deployment.synesis-models.synesis-critic
CKV_K8S_38	/model-serving/deployment-vllm-general.yaml	Deployment.synesis-models.synesis-general
CKV_K8S_38	/model-serving/deployment-vllm-router.yaml	Deployment.synesis-models.synesis-router
CKV_K8S_38	/planner-ts/deployment.yaml	Deployment.synesis-planner.synesis-planner-ts
CKV_K8S_38	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_38	/rag/bge-reranker/deployment.yaml	Deployment.synesis-rag.bge-reranker
CKV_K8S_38	/rag/embedder/deployment.yaml	Deployment.synesis-rag.embedder
CKV_K8S_38	/rag/gliner-service/deployment.yaml	Deployment.synesis-rag.gliner-service
CKV_K8S_38	/rag/indexer/cronjob-queue.yaml	CronJob.synesis-rag.synesis-indexer-queue
CKV_K8S_38	/rag/indexer/cronjob-staged-enrich.yaml	CronJob.synesis-rag.synesis-indexer-staged-enrich
CKV_K8S_38	/rag/indexer/cronjob-staged-fetch.yaml	CronJob.synesis-rag.synesis-indexer-staged-fetch
CKV_K8S_38	/rag/indexer/cronjob-staged-normalize.yaml	CronJob.synesis-rag.synesis-indexer-staged-normalize
CKV_K8S_38	/rag/keyword-service/deployment.yaml	Deployment.synesis-rag.keyword-service
CKV_K8S_38	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_38	/rag/preprocess-service/deployment.yaml	Deployment.synesis-rag.preprocess-service
CKV_K8S_38	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_38	/rag/spam-service/deployment.yaml	Deployment.synesis-rag.spam-service
CKV_K8S_38	/sandbox/warm-pool-deployment.yaml	Deployment.synesis-sandbox.synesis-warm-pool
CKV_K8S_38	/search/deployment.yaml	Deployment.synesis-search.searxng
CKV_K8S_38	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_38	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_38	/vision-worker/deployment.yaml	Deployment.synesis-yarn.synesis-vision-worker
CKV_K8S_38	/webui/deployment.yaml	Deployment.synesis-webui.open-webui
CKV_K8S_38	/yarn-ts/deployment.yaml	Deployment.default.synesis-yarn
CKV_K8S_40	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_40	/admin/deployment.yaml	Deployment.default.synesis-admin
CKV_K8S_40	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_40	/edge/cloudflared/deployment.yaml	Deployment.default.cloudflared
CKV_K8S_40	/model-serving/deployment-vllm-coder.yaml	Deployment.synesis-models.synesis-coder
CKV_K8S_40	/model-serving/deployment-vllm-critic.yaml	Deployment.synesis-models.synesis-critic
CKV_K8S_40	/model-serving/deployment-vllm-general.yaml	Deployment.synesis-models.synesis-general
CKV_K8S_40	/model-serving/deployment-vllm-router.yaml	Deployment.synesis-models.synesis-router
CKV_K8S_40	/planner-ts/deployment.yaml	Deployment.synesis-planner.synesis-planner-ts
CKV_K8S_40	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_40	/rag/bge-reranker/deployment.yaml	Deployment.synesis-rag.bge-reranker
CKV_K8S_40	/rag/embedder/deployment.yaml	Deployment.synesis-rag.embedder
CKV_K8S_40	/rag/gliner-service/deployment.yaml	Deployment.synesis-rag.gliner-service
CKV_K8S_40	/rag/indexer/cronjob-queue.yaml	CronJob.synesis-rag.synesis-indexer-queue
CKV_K8S_40	/rag/indexer/cronjob-staged-enrich.yaml	CronJob.synesis-rag.synesis-indexer-staged-enrich
CKV_K8S_40	/rag/indexer/cronjob-staged-fetch.yaml	CronJob.synesis-rag.synesis-indexer-staged-fetch
CKV_K8S_40	/rag/indexer/cronjob-staged-normalize.yaml	CronJob.synesis-rag.synesis-indexer-staged-normalize
CKV_K8S_40	/rag/keyword-service/deployment.yaml	Deployment.synesis-rag.keyword-service
CKV_K8S_40	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_40	/rag/preprocess-service/deployment.yaml	Deployment.synesis-rag.preprocess-service
CKV_K8S_40	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_40	/rag/spam-service/deployment.yaml	Deployment.synesis-rag.spam-service
